instrument,date,direction,ob_ts,placed_ts,age_at_placement_min,hour_utc,weekday,killzone,ml_proba,entry,sl,tp,rr,ob_high,ob_low,ob_size_pct,ctx_h1_close_above_ma20,ctx_h1_atr_5,ctx_h1_trend,ctx_dist_to_h1_swing_high_pct,ctx_dist_to_h1_swing_low_pct,ctx_h4_close_above_ma20,ctx_h4_trend,features_json,price_at_placement,entry_vs_ref_price_pct,outcome,fill_ts,time_to_fill_s,price_at_fill,risk_abs,reward_abs,mfe_R,mae_R,ticks_count_in_trade,exit_ts,hold_time_s,pnl_r
GER40,2026-05-14,bearish,2026-05-14 11:17:00+00:00,2026-05-14 11:20:00+00:00,3.0,11,Thursday,london,0.7629639382446937,24448.0,24467.0,24410.0,2.0,24467.0,24448.0,0.07771596858638743,True,82.94000000000014,range,0.10632642211589581,1.6672800883327228,True,range,"{""score"": 12.0, ""quality"": 37.0, ""ob_strength"": 4.0, ""sweep_strength"": 7.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 19.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 0.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 0.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 5.0, ""bars_group_to_validation"": 6.0, ""is_bullish"": 0.0, ""hour_of_day"": 11.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": -1.0, ""atr_at_setup"": 10.428571428571429, ""atr_ratio_100"": 1.0700360587493787, ""dist_to_pdh_pct"": 0.12663916009640916, ""dist_to_pdl_pct"": 1.123535088187354, ""dist_to_d1_open_pct"": 0.5906739673903258, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.074445850872805, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.5, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.1917808219178082, ""fib_level"": 0.7207792207792207, ""mom_60"": -0.04497505928530542, ""mom_240"": 0.303614655561482, ""body_ratio_recent"": 0.48656807245042544, ""mom_aligned"": 1.0, ""atr_regime"": 0.9289821807989982, ""dist_pdh_atr"": 2.9726027397260273, ""dist_pdl_atr"": 26.04671232876722}",24181.47,1.090191426701566,NO_FILL,,,,,,,,,,,
GER40,2026-05-14,bearish,2026-05-14 11:24:00+00:00,2026-05-14 11:25:00+00:00,1.0,11,Thursday,london,0.8041174660596735,24450.0,24468.0,24414.0,2.0,24463.0,24450.0,0.05316973415132924,True,82.94000000000014,range,0.10632642211589581,1.6672800883327228,True,range,"{""score"": 35.0, ""quality"": 47.0, ""ob_strength"": 5.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 18.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 0.0, ""ob_group_size"": 2.0, ""bars_sweep_to_validation"": 2.0, ""bars_group_to_validation"": 4.0, ""is_bullish"": 0.0, ""hour_of_day"": 11.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": -1.0, ""atr_at_setup"": 8.428571428571429, ""atr_ratio_100"": 0.9026099195300317, ""dist_to_pdh_pct"": 0.11846889170309244, ""dist_to_pdl_pct"": 1.1318076286886782, ""dist_to_d1_open_pct"": 0.5989029165041504, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.9064929477921526, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.5, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.711864406779661, ""fib_level"": 0.7077922077922078, ""mom_60"": -0.020448225094061835, ""mom_240"": 0.3365483275189821, ""body_ratio_recent"": 0.4998414085914086, ""mom_aligned"": 1.0, ""atr_regime"": 0.9217627931244103, ""dist_pdh_atr"": 3.4406779661016946, ""dist_pdl_atr"": 32.46457627118656}",24198.47,1.028752556237214,NO_FILL,,,,,,,,,,,
GER40,2026-05-14,bearish,2026-05-14 11:25:00+00:00,2026-05-14 11:30:00+00:00,5.0,11,Thursday,london,0.7752340499728184,24447.0,24468.0,24405.0,2.0,24455.0,24447.0,0.03272385159733301,True,82.94000000000014,range,0.10632642211589581,1.6672800883327228,True,range,"{""score"": 9.0, ""quality"": 44.0, ""ob_strength"": 5.0, ""sweep_strength"": 5.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 21.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 0.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 6.0, ""bars_group_to_validation"": 7.0, ""is_bullish"": 0.0, ""hour_of_day"": 11.0, ""day_of_week"": 3.0, ""minutes_into_killzone"": -1.0, ""atr_at_setup"": 8.785714285714286, ""atr_ratio_100"": 0.9378431133341474, ""dist_to_pdh_pct"": 0.13072429429306753, ""dist_to_pdl_pct"": 1.119398817936692, ""dist_to_d1_open_pct"": 0.5865594928334136, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.9418647390345513, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.5, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.7967479674796747, ""fib_level"": 0.6363636363636364, ""mom_60"": -0.06950975180929796, ""mom_240"": 0.2707803397062444, ""body_ratio_recent"": 0.520674741924742, ""mom_aligned"": 1.0, ""atr_regime"": 0.9214821444575243, ""dist_pdh_atr"": 3.6422764227642275, ""dist_pdl_atr"": 30.803414634146456}",24200.47,1.0084263917863086,NO_FILL,,,,,,,,,,,
GER40,2026-05-15,bearish,2026-05-15 08:00:00+00:00,2026-05-15 08:05:00+00:00,5.0,8,Friday,london,0.7143017200334234,24169.2,24206.2,24113.7,1.5,24206.2,24169.2,0.15308740049318967,False,109.34599999999992,range,1.7173820001080344,0.3303456787045463,False,range,"{""score"": 83.0, ""quality"": 29.0, ""ob_strength"": 2.0, ""sweep_strength"": 4.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 37.0, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 1.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 1.0, ""ob_group_size"": 4.0, ""bars_sweep_to_validation"": 6.0, ""bars_group_to_validation"": 9.0, ""is_bullish"": 0.0, ""hour_of_day"": 8.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 0.0, ""atr_at_setup"": 11.071428571428571, ""atr_ratio_100"": 1.0153920330375807, ""dist_to_pdh_pct"": 0.6611982620682924, ""dist_to_pdl_pct"": 1.3651404773587992, ""dist_to_d1_open_pct"": 1.1861824584995302, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.021010418258564, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.8804347826086957, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 2.167741935483871, ""fib_level"": 0.5880790528069167, ""mom_60"": -0.10333909276543679, ""mom_240"": 0.029511503898792587, ""body_ratio_recent"": 0.4986280794369029, ""mom_aligned"": 1.0, ""atr_regime"": 0.971085256886875, ""dist_pdh_atr"": 14.530193548387006, ""dist_pdl_atr"": 29.400000000000002}",24143.17,0.10769905499562449,WIN,2026-05-15 08:51:43.179000+00:00,2803.179,24169.2,37.0,55.5,1.5208108108108227,0.9359459459459735,6683.0,2026-05-15 11:07:22.903000+00:00,8139.724,1.5
GER40,2026-05-15,bearish,2026-05-15 08:01:00+00:00,2026-05-15 08:15:00+00:00,14.0,8,Friday,london,0.704010607169339,24176.2,24203.2,24130.85,1.6796296296297104,24185.2,24176.2,0.03722669402139294,False,109.34599999999992,range,1.7173820001080344,0.3303456787045463,False,range,"{""score"": 101.0, ""quality"": 57.0, ""ob_strength"": 8.0, ""sweep_strength"": 3.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.6796296296297104, ""risk_points"": 27.0, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 1.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 1.0, ""bars_group_to_validation"": 2.0, ""is_bullish"": 0.0, ""hour_of_day"": 8.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 1.0, ""atr_at_setup"": 12.071428571428571, ""atr_ratio_100"": 1.0861852659290028, ""dist_to_pdh_pct"": 0.6324272803160821, ""dist_to_pdl_pct"": 1.3944983370869455, ""dist_to_d1_open_pct"": 1.2154884875451544, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.092081183635066, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.8804347826086957, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.9940828402366864, ""fib_level"": 0.556565974879577, ""mom_60"": -0.2148121220132853, ""mom_240"": -0.006085275826500616, ""body_ratio_recent"": 0.532281925590749, ""mom_aligned"": 1.0, ""atr_regime"": 0.976417012596265, ""dist_pdh_atr"": 12.746627218934828, ""dist_pdl_atr"": 27.544378698224854}",24125.67,0.20900720543345305,LOSS,2026-05-15 08:51:46.390000+00:00,2206.39,24176.2,27.0,45.35000000000218,0.19888888888885117,1.0048148148148526,361.0,2026-05-15 08:55:24.036000+00:00,217.646,-1.0
GER40,2026-05-15,bullish,2026-05-15 15:59:00+00:00,2026-05-15 16:00:00+00:00,1.0,16,Friday,ny_afternoon,0.7088350632613456,23866.7,23843.7,23912.7,2.0,23866.7,23850.7,0.06703901251534565,False,95.15999999999985,range,1.9732297244679615,0.17165800700867082,False,range,"{""score"": 51.0, ""quality"": 37.0, ""ob_strength"": 4.0, ""sweep_strength"": 6.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.0, ""risk_points"": 23.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 1.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 6.0, ""bars_group_to_validation"": 6.0, ""is_bullish"": 1.0, ""hour_of_day"": 15.0, ""day_of_week"": 4.0, ""minutes_into_killzone"": 59.0, ""atr_at_setup"": 12.5, ""atr_ratio_100"": 0.9897070467141725, ""dist_to_pdh_pct"": 1.9045156877888103, ""dist_to_pdl_pct"": 0.09646153910676615, ""dist_to_d1_open_pct"": -0.0802566538292231, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.9856123258185114, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.5, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.6436781609195402, ""fib_level"": -0.33574007220217483, ""mom_60"": -0.42960163832547116, ""mom_240"": -0.525028439040448, ""body_ratio_recent"": 0.49479842053371464, ""mom_aligned"": 0.0, ""atr_regime"": 1.209830149324384, ""dist_pdh_atr"": 37.069599999999916, ""dist_pdl_atr"": 1.84}",24038.3,0.718993409227076,NO_FILL,,,,,,,,,,,
SP500,2026-05-13,bullish,2026-05-13 14:53:00+00:00,2026-05-13 14:55:00+00:00,2.0,14,Wednesday,ny_morning,0.7409780607962598,7415.82,7406.45,7436.78,2.23692636072575,7415.82,7409.2,0.08926861763095506,True,20.920000000000073,range,0.29283287493933363,0.5635549803160247,True,range,"{""score"": 71.0, ""quality"": 26.0, ""ob_strength"": 2.0, ""sweep_strength"": 3.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 2.23692636072575, ""risk_points"": 9.36999999999989, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 1.0, ""daily_bias_neutral"": 0.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 0.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 0.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 1.0, ""ob_group_size"": 4.0, ""bars_sweep_to_validation"": 15.0, ""bars_group_to_validation"": 18.0, ""is_bullish"": 1.0, ""hour_of_day"": 14.0, ""day_of_week"": 2.0, ""minutes_into_killzone"": 53.0, ""atr_at_setup"": 2.615714285714278, ""atr_ratio_100"": 0.8724282188360618, ""dist_to_pdh_pct"": 0.6980496655708743, ""dist_to_pdl_pct"": 0.4384129370416254, ""dist_to_d1_open_pct"": -0.594890217420446, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8738855691949353, ""has_mss_nearby"": 0.0, ""po3_body_pct"": 0.5, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.7646095030038252, ""fib_level"": 0.7994497936726302, ""mom_60"": 0.29070946631150535, ""mom_240"": -0.1427071272786069, ""body_ratio_recent"": 0.4637303637902856, ""mom_aligned"": 1.0, ""atr_regime"": 1.215970734390292, ""dist_pdh_atr"": 19.92954669579475, ""dist_pdl_atr"": 12.375204806116871}",7428.41,0.16977218972413227,NO_FILL,,,,,,,,,,,
SP500,2026-05-12,bearish,2026-05-12 08:01:00+00:00,2026-05-12 08:05:00+00:00,4.0,8,Tuesday,london,0.7070813465470459,7398.4,7400.9,7394.65,1.5,7400.9,7398.4,0.033791089965397925,False,10.6,range,0.5935424528939944,0.09468544143705447,True,range,"{""score"": 66.0, ""quality"": 34.0, ""ob_strength"": 4.0, ""sweep_strength"": 4.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 2.5, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 1.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 1.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 0.0, ""has_session_direction"": 1.0, ""ob_group_size"": 1.0, ""bars_sweep_to_validation"": 7.0, ""bars_group_to_validation"": 7.0, ""is_bullish"": 0.0, ""hour_of_day"": 8.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 1.0, ""atr_at_setup"": 1.0707142857142702, ""atr_ratio_100"": 0.7968402811001335, ""dist_to_pdh_pct"": 0.3870932995832857, ""dist_to_pdl_pct"": 0.7092005499366955, ""dist_to_d1_open_pct"": -0.07361035137125586, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8006537693219452, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.9320175438596603, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 1.9799866577726242, ""fib_level"": 0.48672566371681414, ""mom_60"": 0.0913347044814895, ""mom_240"": -0.17031567781457183, ""body_ratio_recent"": 0.44779103016059774, ""mom_aligned"": 0.0, ""atr_regime"": 0.6184547255518368, ""dist_pdh_atr"": 26.851234156104457, ""dist_pdl_atr"": 48.659106070714}",7412.78,-0.19436634948097034,INVALID_PRICE,,,,,,,,,,,
SP500,2026-05-12,bullish,2026-05-12 15:38:00+00:00,2026-05-12 15:40:00+00:00,2.0,15,Tuesday,ny_morning,0.7259765618787145,7358.55,7346.3,7377.77,1.5689795918367555,7358.55,7347.55,0.14948597210048176,False,22.29399999999987,range,0.9995036478483474,0.09995036478482731,False,range,"{""score"": 66.0, ""quality"": 39.0, ""ob_strength"": 3.0, ""sweep_strength"": 6.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5689795918367555, ""risk_points"": 12.25, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 1.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 0.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 0.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 5.0, ""bars_sweep_to_validation"": 14.0, ""bars_group_to_validation"": 18.0, ""is_bullish"": 1.0, ""hour_of_day"": 15.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 38.0, ""atr_at_setup"": 3.740714285714278, ""atr_ratio_100"": 1.0807876934252931, ""dist_to_pdh_pct"": 0.9236382730926326, ""dist_to_pdl_pct"": 0.16675060915018444, ""dist_to_d1_open_pct"": -0.6118438380032035, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 1.082351287785157, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.8441196938065554, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 0.4678250907007838, ""fib_level"": -1.3340909090908843, ""mom_60"": -0.17767771161957244, ""mom_240"": -0.44274422964803073, ""body_ratio_recent"": 0.49839176132173935, ""mom_aligned"": 0.0, ""atr_regime"": 1.5145271804325482, ""dist_pdh_atr"": 18.338743555470582, ""dist_pdl_atr"": 3.274775634905487}",7394.01,0.48188841551664435,NO_FILL,,,,,,,,,,,
SP500,2026-05-12,bullish,2026-05-12 16:03:00+00:00,2026-05-12 16:05:00+00:00,2.0,16,Tuesday,ny_afternoon,0.7980917567660505,7360.9,7349.9,7377.77,1.5336363636364363,7360.9,7352.4,0.11547500984933907,False,23.24399999999987,range,1.0510347079552103,0.04898025823479849,False,range,"{""score"": 77.0, ""quality"": 43.0, ""ob_strength"": 4.0, ""sweep_strength"": 7.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5336363636364363, ""risk_points"": 11.0, ""tp_source_htf"": 1.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 1.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 1.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 4.0, ""bars_sweep_to_validation"": 4.0, ""bars_group_to_validation"": 7.0, ""is_bullish"": 1.0, ""hour_of_day"": 16.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 3.0, ""atr_at_setup"": 2.758571428571421, ""atr_ratio_100"": 0.87065125254748, ""dist_to_pdh_pct"": 0.8919976033875713, ""dist_to_pdl_pct"": 0.19873950151776343, ""dist_to_d1_open_pct"": -0.5801035947513892, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8720273846403981, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.6481481481481481, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 1.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 1.3593992749870571, ""fib_level"": 0.17814113597245357, ""mom_60"": -0.03734434199269409, ""mom_240"": -0.3755633450175263, ""body_ratio_recent"": 0.41476087556234437, ""mom_aligned"": 0.0, ""atr_regime"": 1.5901843706759902, ""dist_pdh_atr"": 24.016053858104677, ""dist_pdl_atr"": 5.292594510616078}",7393.51,0.4430164789631782,NO_FILL,,,,,,,,,,,
SP500,2026-05-12,bullish,2026-05-12 17:03:00+00:00,2026-05-12 17:05:00+00:00,2.0,17,Tuesday,ny_afternoon,0.8370246105130037,7354.65,7347.15,7365.9,1.5,7354.65,7348.4,0.08498025058976294,False,25.24399999999987,range,0.6452985488235686,0.45029968033193934,True,range,"{""score"": 63.0, ""quality"": 45.0, ""ob_strength"": 3.0, ""sweep_strength"": 8.0, ""retest_count"": 0.0, ""is_unicorn"": 0.0, ""rr"": 1.5, ""risk_points"": 7.5, ""tp_source_htf"": 0.0, ""tp_source_capped"": 0.0, ""daily_bias_aligned"": 0.0, ""daily_bias_neutral"": 1.0, ""kz_london"": 0.0, ""kz_ny_am"": 0.0, ""kz_ny_pm"": 0.0, ""kz_asia"": 0.0, ""kz_ny_lunch"": 1.0, ""has_smt"": 0.0, ""has_feu_vert"": 1.0, ""has_breaker_kz"": 0.0, ""has_mss_fvg"": 1.0, ""has_po3_dist"": 0.0, ""has_phase_expansion"": 1.0, ""has_open_midnight_respect"": 0.0, ""has_FVG_sync"": 1.0, ""has_parent_ob"": 0.0, ""has_grandparent_ob"": 0.0, ""has_good_zone"": 1.0, ""has_session_direction"": 1.0, ""ob_group_size"": 3.0, ""bars_sweep_to_validation"": 15.0, ""bars_group_to_validation"": 18.0, ""is_bullish"": 1.0, ""hour_of_day"": 17.0, ""day_of_week"": 1.0, ""minutes_into_killzone"": 3.0, ""atr_at_setup"": 2.401428571428499, ""atr_ratio_100"": 0.8790002091612403, ""dist_to_pdh_pct"": 0.9761483206882856, ""dist_to_pdl_pct"": 0.1136626601146081, ""dist_to_d1_open_pct"": -0.6645191353147447, ""phase_reversal"": 0.0, ""phase_manipulation"": 0.0, ""vol_ratio_setup"": 0.8798053018606002, ""has_mss_nearby"": 1.0, ""po3_body_pct"": 0.8727272727272727, ""po3_upper_wick"": 0.0, ""po3_lower_wick"": 0.0, ""po3_aligned"": 0.0, ""po3_htf2_aligned"": 0.0, ""displacement_ratio"": 1.0410469958358435, ""fib_level"": 0.2714285714285431, ""mom_60"": -0.05773554403863527, ""mom_240"": -0.6045949214026602, ""body_ratio_recent"": 0.44818870700172964, ""mom_aligned"": 0.0, ""atr_regime"": 1.6436809798702818, ""dist_pdh_atr"": 30.190362879239462, ""dist_pdl_atr"": 3.47709696609149}",7397.01,0.5759621463971852,NO_FILL,,,,,,,,,,,
